product_id,aisle_id,department_id
37156,38,1
37157,105,13
37158,52,1
37159,66,6
37160,61,19
37161,120,16
37162,8,3
37163,13,20
37164,41,8
37165,46,19
37166,6,2
37167,1,20
37168,97,13
37169,71,16
37170,105,13
37171,48,14
37172,56,18
37173,107,19
37174,110,13
37175,94,7
37176,77,7
37177,105,13
37178,107,19
37179,65,11
37180,91,16
37181,17,13
37182,14,20
37183,98,7
37184,53,16
37185,95,15
37186,69,15
37187,92,18
37188,94,7
37189,106,12
37190,107,19
37191,40,8
37192,14,20
37193,116,1
37194,46,19
37195,100,21
37196,124,5
37197,77,7
37198,37,1
37199,26,7
37200,75,17
37201,67,20
37202,100,21
37203,111,17
37204,91,16
37205,11,11
37206,22,11
37207,105,13
37208,31,7
37209,37,1
37210,94,7
37211,59,15
37212,77,7
37213,45,19
37214,45,19
37215,98,7
37216,88,13
37217,41,8
37218,116,1
37219,105,13
37220,88,13
37221,26,7
37222,29,13
37223,101,17
37224,2,16
37225,37,1
37226,47,11
37227,73,11
37228,120,16
37229,54,17
37230,121,14
37231,119,1
37232,42,1
37233,38,1
37234,31,7
37235,121,14
37236,28,5
37237,104,13
37238,54,17
37239,45,19
37240,97,13
37241,33,6
37242,45,19
37243,20,11
37244,123,4
37245,9,9
37246,66,6
37247,105,13
37248,21,16
37249,55,11
37250,116,1
37251,116,1
37252,40,8
37253,104,13
37254,22,11
37255,9,9
37256,85,17
37257,117,19
37258,1,20
37259,15,12
37260,100,21
37261,100,21
37262,121,14
37263,85,17
37264,131,9
37265,21,16
37266,129,1
37267,92,18
37268,70,11
37269,81,15
37270,9,9
37271,123,4
37272,26,7
37273,101,17
37274,67,20
37275,134,5
37276,45,19
37277,52,1
37278,78,19
37279,87,17
37280,38,1
37281,34,1
37282,37,1
37283,34,1
37284,117,19
37285,11,11
37286,4,9
37287,114,17
37288,83,4
37289,92,18
37290,75,17
37291,46,19
37292,45,19
37293,22,11
37294,123,4
37295,121,14
37296,59,15
37297,4,9
37298,47,11
37299,103,19
37300,100,21
37301,79,1
37302,61,19
37303,104,13
37304,23,19
37305,69,15
37306,112,3
37307,100,21
37308,11,11
37309,45,19
37310,127,11
37311,116,1
37312,22,11
37313,100,21
37314,6,2
37315,49,12
37316,61,19
37317,31,7
37318,92,18
37319,72,13
37320,45,19
37321,114,17
37322,92,18
37323,105,13
37324,85,17
37325,38,1
37326,10,17
37327,98,7
37328,75,17
37329,20,11
37330,17,13
37331,51,13
37332,91,16
37333,51,13
37334,31,7
37335,128,3
37336,38,1
37337,67,20
37338,89,13
37339,131,9
37340,45,19
37341,87,17
37342,11,11
37343,120,16
37344,47,11
37345,83,4
37346,47,11
37347,98,7
37348,106,12
37349,45,19
37350,101,17
37351,133,11
37352,76,6
37353,66,6
37354,128,3
37355,19,13
37356,124,5
37357,75,17
37358,113,1
37359,20,11
37360,40,8
37361,37,1
37362,65,11
37363,40,8
37364,98,7
37365,67,20
37366,106,12
37367,78,19
37368,74,17
37369,92,18
37370,52,1
37371,89,13
37372,34,1
37373,103,19
37374,83,4
37375,5,13
37376,105,13
37377,99,15
37378,22,11
37379,4,9
37380,83,4
37381,107,19
37382,69,15
37383,22,11
37384,104,13
37385,83,4
37386,88,13
37387,112,3
37388,120,16
37389,6,2
37390,73,11
37391,65,11
37392,47,11
37393,90,7
37394,134,5
37395,104,13
37396,93,3
37397,132,11
37398,128,3
37399,94,7
37400,98,7
37401,6,2
37402,29,13
37403,117,19
37404,90,7
37405,121,14
37406,37,1
37407,38,1
37408,4,9
37409,69,15
37410,37,1
37411,112,3
37412,11,11
37413,123,4
37414,112,3
37415,22,11
37416,98,7
37417,107,19
37418,3,19
37419,95,15
37420,94,7
37421,40,8
37422,34,1
37423,5,13
37424,100,21
37425,38,1
37426,48,14
37427,89,13
37428,54,17
37429,20,11
37430,11,11
37431,105,13
37432,13,20
37433,97,13
37434,19,13
37435,92,18
37436,45,19
37437,87,17
37438,109,11
37439,93,3
37440,94,7
37441,131,9
37442,86,16
37443,67,20
37444,15,12
37445,70,11
37446,47,11
37447,21,16
37448,10,17
37449,21,16
37450,13,20
37451,126,11
37452,38,1
37453,26,7
37454,37,1
37455,13,20
37456,66,6
37457,104,13
37458,104,13
37459,36,16
37460,37,1
37461,9,9
37462,131,9
37463,95,15
37464,130,14
37465,37,1
37466,62,5
37467,34,1
37468,97,13
37469,131,9
37470,45,19
37471,51,13
37472,67,20
37473,101,17
37474,40,8
37475,105,13
37476,22,11
37477,66,6
37478,43,3
37479,75,17
37480,92,18
37481,127,11
37482,25,11
37483,29,13
37484,40,8
37485,59,15
37486,120,16
37487,94,7
37488,112,3
37489,123,4
37490,17,13
37491,79,1
37492,98,7
37493,43,3
37494,133,11
37495,95,15
37496,45,19
37497,64,7
37498,81,15
37499,66,6
37500,81,15
37501,96,20
37502,67,20
37503,79,1
37504,123,4
37505,31,7
37506,31,7
37507,70,11
37508,120,16
37509,69,15
37510,116,1
37511,37,1
37512,93,3
37513,70,11
37514,61,19
37515,67,20
37516,72,13
37517,88,13
37518,104,13
37519,82,18
37520,41,8
37521,25,11
37522,37,1
37523,45,19
37524,2,16
37525,23,19
37526,121,14
37527,61,19
37528,123,4
37529,17,13
37530,27,5
37531,45,19
37532,127,11
37533,127,11
37534,17,13
37535,132,11
37536,129,1
37537,101,17
37538,123,4
37539,37,1
37540,99,15
37541,123,4
37542,31,7
37543,124,5
37544,67,20
37545,114,17
37546,132,11
37547,123,4
37548,131,9
37549,105,13
37550,3,19
37551,19,13
37552,98,7
37553,26,7
37554,74,17
37555,105,13
37556,31,7
37557,114,17
37558,47,11
37559,33,6
37560,108,16
37561,67,20
37562,6,2
37563,120,16
37564,106,12
37565,2,16
37566,100,21
37567,87,17
37568,69,15
37569,78,19
37570,37,1
37571,22,11
37572,47,11
37573,129,1
37574,76,6
37575,19,13
37576,95,15
37577,114,17
37578,5,13
37579,17,13
37580,9,9
37581,70,11
37582,37,1
37583,63,9
37584,25,11
37585,100,21
37586,17,13
37587,87,17
37588,41,8
37589,47,11
37590,46,19
37591,89,13
37592,77,7
37593,118,11
37594,120,16
37595,25,11
37596,41,8
37597,77,7
37598,131,9
37599,85,17
37600,23,19
37601,73,11
37602,26,7
37603,112,3
37604,75,17
37605,47,11
37606,54,17
37607,123,4
37608,31,7
37609,129,1
37610,101,17
37611,38,1
37612,94,7
37613,38,1
37614,22,11
37615,92,18
37616,63,9
37617,102,18
37618,92,18
37619,36,16
37620,31,7
37621,75,17
37622,90,7
37623,40,8
37624,73,11
37625,67,20
37626,8,3
37627,128,3
37628,54,17
37629,98,7
37630,95,15
37631,110,13
37632,70,11
37633,104,13
37634,114,17
37635,59,15
37636,125,19
37637,17,13
37638,59,15
37639,59,15
37640,69,15
37641,105,13
37642,72,13
37643,120,16
37644,22,11
37645,51,13
37646,24,4
37647,84,16
37648,17,13
37649,9,9
37650,45,19
37651,106,12
37652,100,21
37653,72,13
37654,36,16
37655,5,13
37656,8,3
37657,54,17
37658,67,20
37659,75,17
37660,5,13
37661,15,12
37662,26,7
37663,90,7
37664,21,16
37665,107,19
37666,83,4
37667,100,21
37668,21,16
37669,45,19
37670,22,11
37671,92,18
37672,19,13
37673,104,13
37674,94,7
37675,3,19
37676,131,9
37677,25,11
37678,19,13
37679,47,11
37680,8,3
37681,38,1
37682,88,13
37683,46,19
37684,101,17
37685,77,7
37686,105,13
37687,123,4
37688,94,7
37689,54,17
37690,75,17
37691,45,19
37692,2,16
37693,21,16
37694,72,13
37695,55,11
37696,132,11
37697,22,11
37698,99,15
37699,102,18
37700,50,19
37701,116,1
37702,52,1
37703,75,17
37704,92,18
37705,31,7
37706,104,13
37707,25,11
37708,112,3
37709,17,13
37710,125,19
37711,117,19
37712,3,19
37713,38,1
37714,47,11
37715,22,11
37716,114,17
37717,63,9
37718,120,16
37719,94,7
37720,54,17
37721,22,11
37722,71,16
37723,70,11
37724,91,16
37725,4,9
37726,24,4
37727,92,18
37728,89,13
37729,37,1
37730,28,5
37731,45,19
37732,92,18
37733,79,1
37734,8,3
37735,88,13
37736,93,3
37737,37,1
37738,3,19
37739,107,19
37740,40,8
37741,114,17
37742,98,7
37743,25,11
37744,81,15
37745,93,3
37746,107,19
37747,97,13
37748,45,19
37749,17,13
37750,17,13
37751,54,17
37752,43,3
37753,88,13
37754,120,16
37755,132,11
37756,98,7
37757,88,13
37758,124,5
37759,118,11
37760,6,2
37761,104,13
37762,120,16
37763,114,17
37764,98,7
37765,78,19
37766,123,4
37767,9,9
37768,88,13
37769,94,7
37770,132,11
37771,47,11
37772,27,5
37773,98,7
37774,115,7
37775,81,15
37776,121,14
37777,22,11
37778,10,17
37779,65,11
37780,69,15
37781,77,7
37782,131,9
37783,117,19
37784,4,9
37785,66,6
37786,61,19
37787,57,14
37788,120,16
37789,100,21
37790,98,7
37791,94,7
37792,107,19
37793,126,11
37794,89,13
37795,84,16
37796,25,11
37797,115,7
37798,40,8
37799,22,11
37800,69,15
37801,22,11
37802,47,11
37803,83,4
37804,17,13
37805,105,13
37806,75,17
37807,112,3
37808,45,19
37809,89,13
37810,45,19
37811,22,11
37812,79,1
37813,104,13
37814,100,21
37815,45,19
37816,20,11
37817,21,16
37818,52,1
37819,27,5
37820,20,11
37821,127,11
37822,41,8
37823,31,7
37824,92,18
37825,131,9
37826,42,1
37827,31,7
37828,85,17
37829,129,1
37830,104,13
37831,47,11
37832,17,13
37833,20,11
37834,91,16
37835,75,17
37836,61,19
37837,19,13
37838,94,7
37839,21,16
37840,93,3
37841,3,19
37842,21,16
37843,17,13
37844,31,7
37845,92,18
37846,56,18
37847,40,8
37848,113,1
37849,4,9
37850,81,15
37851,65,11
37852,98,7
37853,22,11
37854,130,14
37855,124,5
37856,100,21
37857,114,17
37858,89,13
37859,61,19
37860,107,19
37861,65,11
37862,21,16
37863,94,7
37864,65,11
37865,3,19
37866,84,16
37867,61,19
37868,94,7
37869,48,14
37870,99,15
37871,20,11
37872,56,18
37873,19,13
37874,65,11
37875,98,7
37876,21,16
37877,79,1
37878,38,1
37879,132,11
37880,100,21
37881,131,9
37882,22,11
37883,41,8
37884,100,21
37885,107,19
37886,53,16
37887,37,1
37888,102,18
37889,44,11
37890,1,20
37891,88,13
37892,83,4
37893,8,3
37894,17,13
37895,129,1
37896,116,1
37897,98,7
37898,100,21
37899,95,15
37900,58,1
37901,104,13
37902,87,17
37903,94,7
37904,19,13
37905,55,11
37906,20,11
37907,99,15
37908,45,19
37909,124,5
37910,123,4
37911,77,7
37912,17,13
37913,104,13
37914,104,13
37915,12,9
37916,20,11
37917,31,7
37918,19,13
37919,84,16
37920,41,8
37921,20,11
37922,65,11
37923,134,5
37924,107,19
37925,87,17
37926,17,13
37927,13,20
37928,100,21
37929,69,15
37930,31,7
37931,104,13
37932,8,3
37933,42,1
37934,98,7
37935,38,1
37936,38,1
37937,114,17
37938,50,19
37939,4,9
37940,120,16
37941,22,11
37942,20,11
37943,115,7
37944,101,17
37945,61,19
37946,6,2
37947,120,16
37948,69,15
37949,56,18
37950,112,3
37951,7,12
37952,69,15
37953,50,19
37954,42,1
37955,57,14
37956,64,7
37957,27,5
37958,129,1
37959,86,16
37960,127,11
37961,40,8
37962,51,13
37963,45,19
37964,56,18
37965,115,7
37966,112,3
37967,98,7
37968,118,11
37969,117,19
37970,99,15
37971,98,7
37972,113,1
37973,88,13
37974,105,13
37975,63,9
37976,10,17
37977,74,17
37978,54,17
37979,62,5
37980,61,19
37981,100,21
37982,114,17
37983,78,19
37984,77,7
37985,45,19
37986,72,13
37987,109,11
37988,77,7
37989,99,15
37990,20,11
37991,8,3
37992,64,7
37993,87,17
37994,104,13
37995,96,20
37996,45,19
37997,3,19
37998,65,11
37999,31,7
38000,99,15
38001,23,19
38002,52,1
38003,37,1
38004,104,13
38005,117,19
38006,39,12
38007,18,10
38008,41,8
38009,98,7
38010,47,11
38011,64,7
38012,69,15
38013,61,19
38014,122,12
38015,74,17
38016,90,7
38017,94,7
38018,117,19
38019,123,4
38020,19,13
38021,8,3
38022,104,13
38023,78,19
38024,76,6
38025,77,7
38026,9,9
38027,45,19
38028,123,4
38029,37,1
38030,97,13
38031,112,3
38032,23,19
38033,26,7
38034,48,14
38035,114,17
38036,78,19
38037,120,16
38038,100,21
38039,121,14
38040,100,21
38041,115,7
38042,114,17
38043,1,20
38044,21,16
38045,98,7
38046,106,12
38047,22,11
38048,3,19
38049,107,19
38050,34,1
38051,83,4
38052,54,17
38053,61,19
38054,41,8
38055,94,7
38056,129,1
38057,83,4
38058,41,8
38059,73,11
38060,54,17
38061,36,16
38062,20,11
38063,121,14
38064,108,16
38065,92,18
38066,17,13
38067,17,13
38068,80,11
38069,117,19
38070,101,17
38071,110,13
38072,35,12
38073,57,14
38074,99,15
38075,47,11
38076,29,13
38077,117,19
38078,66,6
38079,120,16
38080,17,13
38081,97,13
38082,10,17
38083,63,9
38084,132,11
38085,47,11
38086,107,19
38087,103,19
38088,6,2
38089,122,12
38090,74,17
38091,95,15
38092,97,13
38093,5,13
38094,72,13
38095,59,15
38096,95,15
38097,3,19
38098,102,18
38099,117,19
38100,102,18
38101,72,13
38102,81,15
38103,132,11
38104,20,11
38105,72,13
38106,9,9
38107,38,1
38108,43,3
38109,40,8
38110,121,14
38111,11,11
38112,20,11
38113,131,9
38114,45,19
38115,11,11
38116,22,11
38117,38,1
38118,78,19
38119,37,1
38120,45,19
38121,24,4
38122,85,17
38123,15,12
38124,98,7
38125,71,16
38126,51,13
38127,120,16
38128,66,6
38129,69,15
38130,97,13
38131,47,11
38132,34,1
38133,65,11
38134,9,9
38135,120,16
38136,72,13
38137,66,6
38138,100,21
38139,41,8
38140,80,11
38141,92,18
38142,96,20
38143,37,1
38144,94,7
38145,78,19
38146,120,16
38147,89,13
38148,70,11
38149,41,8
38150,41,8
38151,89,13
38152,8,3
38153,79,1
38154,108,16
38155,37,1
38156,21,16
38157,4,9
38158,90,7
38159,24,4
38160,41,8
38161,104,13
38162,45,19
38163,114,17
38164,45,19
38165,62,5
38166,107,19
38167,75,17
38168,83,4
38169,94,7
38170,81,15
38171,124,5
38172,107,19
38173,33,6
38174,41,8
38175,38,1
38176,17,13
38177,112,3
38178,45,19
38179,98,7
38180,57,14
38181,65,11
38182,72,13
38183,39,12
38184,52,1
38185,107,19
38186,75,17
38187,26,7
38188,105,13
38189,3,19
38190,49,12
38191,118,11
38192,92,18
38193,83,4
38194,55,11
38195,69,15
38196,54,17
38197,45,19
38198,51,13
38199,130,14
38200,31,7
38201,17,13
38202,118,11
38203,17,13
38204,3,19
38205,4,9
38206,133,11
38207,83,4
38208,89,13
38209,100,21
38210,47,11
38211,126,11
38212,1,20
38213,11,11
38214,82,18
38215,120,16
38216,50,19
38217,121,14
38218,79,1
38219,75,17
38220,83,4
38221,47,11
38222,98,7
38223,92,18
38224,22,11
38225,94,7
38226,45,19
38227,92,18
38228,125,19
38229,64,7
38230,81,15
38231,17,13
38232,73,11
38233,61,19
38234,83,4
38235,118,11
38236,63,9
38237,37,1
38238,51,13
38239,100,21
38240,4,9
38241,120,16
38242,77,7
38243,127,11
38244,20,11
38245,78,19
38246,28,5
38247,80,11
38248,92,18
38249,14,20
38250,78,19
38251,62,5
38252,27,5
38253,77,7
38254,10,17
38255,37,1
38256,3,19
38257,6,2
38258,4,9
38259,120,16
38260,105,13
38261,81,15
38262,95,15
38263,100,21
38264,61,19
38265,25,11
38266,16,4
38267,91,16
38268,61,19
38269,75,17
38270,6,2
38271,69,15
38272,17,13
38273,9,9
38274,37,1
38275,37,1
38276,8,3
38277,91,16
38278,59,15
38279,128,3
38280,66,6
38281,130,14
38282,27,5
38283,104,13
38284,9,9
38285,92,18
38286,112,3
38287,17,13
38288,9,9
38289,98,7
38290,3,19
38291,21,16
38292,78,19
38293,35,12
38294,79,1
38295,51,13
38296,79,1
38297,24,4
38298,31,7
38299,83,4
38300,60,17
38301,101,17
38302,50,19
38303,112,3
38304,69,15
38305,94,7
38306,11,11
38307,100,21
38308,9,9
38309,47,11
38310,77,7
38311,31,7
38312,120,16
38313,50,19
38314,90,7
38315,87,17
38316,83,4
38317,100,21
38318,130,14
38319,25,11
38320,63,9
38321,123,4
38322,67,20
38323,44,11
38324,28,5
38325,112,3
38326,129,1
38327,26,7
38328,57,14
38329,4,9
38330,4,9
38331,31,7
38332,116,1
38333,83,4
38334,23,19
38335,127,11
38336,2,16
38337,114,17
38338,92,18
38339,20,11
38340,111,17
38341,78,19
38342,66,6
38343,81,15
38344,131,9
38345,107,19
38346,101,17
38347,124,5
38348,61,19
38349,34,1
38350,52,1
38351,94,7
38352,109,11
38353,89,13
38354,25,11
38355,50,19
38356,4,9
38357,78,19
38358,13,20
38359,21,16
38360,61,19
38361,69,15
38362,24,4
38363,72,13
38364,61,19
38365,56,18
38366,79,1
38367,29,13
38368,116,1
38369,25,11
38370,55,11
38371,54,17
38372,44,11
38373,45,19
38374,37,1
38375,55,11
38376,94,7
38377,17,13
38378,37,1
38379,59,15
38380,94,7
38381,114,17
38382,2,16
38383,83,4
38384,17,13
38385,19,13
38386,88,13
38387,61,19
38388,128,3
38389,92,18
38390,21,16
38391,54,17
38392,23,19
38393,69,15
38394,47,11
38395,107,19
38396,110,13
38397,8,3
38398,5,13
38399,123,4
38400,83,4
38401,79,1
38402,129,1
38403,59,15
38404,3,19
38405,41,8
38406,72,13
38407,85,17
38408,74,17
38409,75,17
38410,94,7
38411,4,9
38412,6,2
38413,89,13
38414,97,13
38415,38,1
38416,108,16
38417,55,11
38418,47,11
38419,83,4
38420,123,4
38421,124,5
38422,61,19
38423,22,11
38424,111,17
38425,92,18
38426,132,11
38427,43,3
38428,26,7
38429,105,13
38430,31,7
38431,126,11
38432,89,13
38433,64,7
38434,56,18
38435,129,1
38436,57,14
38437,33,6
38438,29,13
38439,88,13
38440,45,19
38441,129,1
38442,30,6
38443,114,17
38444,62,5
38445,50,19
38446,38,1
38447,45,19
38448,95,15
38449,75,17
38450,47,11
38451,40,8
38452,100,21
38453,84,16
38454,113,1
38455,107,19
38456,24,4
38457,116,1
38458,132,11
38459,45,19
38460,128,3
38461,38,1
38462,9,9
38463,45,19
38464,21,16
38465,107,19
38466,45,19
38467,116,1
38468,100,21
38469,14,20
38470,5,13
38471,131,9
38472,117,19
38473,45,19
38474,100,21
38475,78,19
38476,42,1
38477,109,11
38478,23,19
38479,99,15
38480,3,19
38481,69,15
38482,6,2
38483,74,17
38484,97,13
38485,21,16
38486,78,19
38487,88,13
38488,30,6
38489,15,12
38490,31,7
38491,106,12
38492,120,16
38493,40,8
38494,116,1
38495,38,1
38496,27,5
38497,25,11
38498,41,8
38499,100,21
38500,133,11
38501,4,9
38502,45,19
38503,94,7
38504,83,4
38505,63,9
38506,9,9
38507,120,16
38508,107,19
38509,22,11
38510,100,21
38511,54,17
38512,72,13
38513,19,13
38514,26,7
38515,36,16
38516,30,6
38517,61,19
38518,98,7
38519,73,11
38520,112,3
38521,78,19
38522,3,19
38523,60,17
38524,61,19
38525,92,18
38526,13,20
38527,61,19
38528,9,9
38529,124,5
38530,37,1
38531,107,19
38532,38,1
38533,4,9
38534,92,18
38535,4,9
38536,105,13
38537,17,13
38538,45,19
38539,122,12
38540,13,20
38541,24,4
38542,72,13
38543,63,9
38544,120,16
38545,81,15
38546,4,9
38547,46,19
38548,24,4
38549,4,9
38550,25,11
38551,103,19
38552,115,7
38553,38,1
38554,40,8
38555,27,5
38556,21,16
38557,24,4
38558,108,16
38559,61,19
38560,41,8
38561,31,7
38562,123,4
38563,37,1
38564,25,11
38565,84,16
38566,21,16
38567,69,15
38568,107,19
38569,28,5
38570,101,17
38571,45,19
38572,2,16
38573,60,17
38574,57,14
38575,114,17
38576,120,16
38577,51,13
38578,50,19
38579,120,16
38580,107,19
38581,89,13
38582,128,3
38583,59,15
38584,61,19
38585,106,12
38586,127,11
38587,101,17
38588,38,1
38589,105,13
38590,49,12
38591,112,3
38592,114,17
38593,30,6
38594,22,11
38595,122,12
38596,108,16
38597,80,11
38598,5,13
38599,103,19
38600,110,13
38601,94,7
38602,131,9
38603,20,11
38604,22,11
38605,114,17
38606,37,1
38607,119,1
38608,108,16
38609,122,12
38610,94,7
38611,102,18
38612,1,20
38613,68,10
38614,114,17
38615,89,13
38616,91,16
38617,47,11
38618,69,15
38619,117,19
38620,77,7
38621,47,11
38622,78,19
38623,4,9
38624,3,19
38625,9,9
38626,45,19
38627,20,11
38628,120,16
38629,74,17
38630,59,15
38631,31,7
38632,66,6
38633,73,11
38634,131,9
38635,123,4
38636,107,19
38637,72,13
38638,133,11
38639,40,8
38640,117,19
38641,98,7
38642,66,6
38643,126,11
38644,16,4
38645,79,1
38646,100,21
38647,21,16
38648,109,11
38649,61,19
38650,63,9
38651,105,13
38652,64,7
38653,120,16
38654,43,3
38655,107,19
38656,3,19
38657,14,20
38658,23,19
38659,17,13
38660,33,6
38661,26,7
38662,6,2
38663,112,3
38664,94,7
38665,9,9
38666,43,3
38667,71,16
38668,75,17
38669,126,11
38670,104,13
38671,69,15
38672,53,16
38673,108,16
38674,94,7
38675,75,17
38676,50,19
38677,59,15
38678,88,13
38679,37,1
38680,45,19
38681,6,2
38682,130,14
38683,98,7
38684,63,9
38685,89,13
38686,3,19
38687,11,11
38688,89,13
38689,84,16
38690,78,19
38691,69,15
38692,47,11
38693,24,4
38694,1,20
38695,45,19
38696,99,15
38697,94,7
38698,23,19
38699,3,19
38700,131,9
38701,26,7
38702,88,13
38703,46,19
38704,45,19
38705,100,21
38706,38,1
38707,66,6
38708,89,13
38709,78,19
38710,28,5
38711,89,13
38712,25,11
38713,104,13
38714,71,16
38715,10,17
38716,53,16
38717,120,16
38718,47,11
38719,52,1
38720,89,13
38721,74,17
38722,21,16
38723,81,15
38724,62,5
38725,45,19
38726,110,13
38727,28,5
38728,96,20
38729,75,17
38730,3,19
38731,94,7
38732,52,1
38733,62,5
38734,128,3
38735,20,11
38736,61,19
38737,53,16
38738,46,19
38739,83,4
38740,94,7
38741,37,1
38742,73,11
38743,22,11
38744,90,7
38745,81,15
38746,25,11
38747,107,19
38748,106,12
38749,91,16
38750,3,19
38751,100,21
38752,116,1
38753,26,7
38754,131,9
38755,63,9
38756,100,21
38757,31,7
38758,4,9
38759,33,6
38760,62,5
38761,107,19
38762,41,8
38763,103,19
38764,25,11
38765,107,19
38766,40,8
38767,89,13
38768,32,4
38769,63,9
38770,30,6
38771,100,21
38772,21,16
38773,4,9
38774,40,8
38775,93,3
38776,47,11
38777,123,4
38778,37,1
38779,120,16
38780,13,20
38781,132,11
38782,127,11
38783,22,11
38784,105,13
38785,20,11
38786,25,11
38787,104,13
38788,73,11
38789,45,19
38790,47,11
38791,130,14
38792,84,16
38793,107,19
38794,106,12
38795,100,21
38796,117,19
38797,69,15
38798,74,17
38799,120,16
38800,132,11
38801,57,14
38802,43,3
38803,61,19
38804,91,16
38805,100,21
38806,131,9
38807,76,6
38808,126,11
38809,31,7
38810,114,17
38811,61,19
38812,112,3
38813,45,19
38814,98,7
38815,111,17
38816,83,4
38817,64,7
38818,77,7
38819,129,1
38820,100,21
38821,115,7
38822,110,13
38823,72,13
38824,21,16
38825,4,9
38826,48,14
38827,128,3
38828,3,19
38829,89,13
38830,89,13
38831,90,7
38832,111,17
38833,19,13
38834,48,14
38835,9,9
38836,28,5
38837,42,1
38838,121,14
38839,105,13
38840,125,19
38841,5,13
38842,100,21
38843,61,19
38844,3,19
38845,34,1
38846,69,15
38847,19,13
38848,4,9
38849,31,7
38850,116,1
38851,41,8
38852,120,16
38853,66,6
38854,100,21
38855,100,21
38856,107,19
38857,55,11
38858,47,11
38859,88,13
38860,114,17
38861,69,15
38862,89,13
38863,106,12
38864,74,17
38865,40,8
38866,89,13
38867,126,11
38868,9,9
38869,114,17
38870,100,21
38871,94,7
38872,120,16
38873,115,7
38874,31,7
38875,130,14
38876,45,19
38877,22,11
38878,100,21
38879,30,6
38880,94,7
38881,123,4
38882,78,19
38883,67,20
38884,17,13
38885,13,20
38886,70,11
38887,33,6
38888,69,15
38889,115,7
38890,98,7
38891,22,11
38892,17,13
38893,3,19
38894,55,11
38895,84,16
38896,17,13
38897,102,18
38898,98,7
38899,56,18
38900,5,13
38901,2,16
38902,88,13
38903,104,13
38904,73,11
38905,106,12
38906,37,1
38907,104,13
38908,37,1
38909,131,9
38910,72,13
38911,45,19
38912,4,9
38913,98,7
38914,11,11
38915,101,17
38916,89,13
38917,70,11
38918,61,19
38919,89,13
38920,22,11
38921,78,19
38922,45,19
38923,114,17
38924,116,1
38925,95,15
38926,19,13
38927,94,7
38928,120,16
38929,78,19
38930,61,19
38931,40,8
38932,94,7
38933,94,7
38934,4,9
38935,93,3
38936,92,18
38937,130,14
38938,65,11
38939,109,11
38940,72,13
38941,3,19
38942,100,21
38943,4,9
38944,42,1
38945,54,17
38946,106,12
38947,107,19
38948,61,19
38949,60,17
38950,95,15
38951,97,13
38952,127,11
38953,130,14
38954,20,11
38955,47,11
38956,81,15
38957,34,1
38958,79,1
38959,113,1
38960,23,19
38961,26,7
38962,47,11
38963,78,19
38964,110,13
38965,111,17
38966,107,19
38967,123,4
38968,104,13
38969,114,17
38970,17,13
38971,22,11
38972,28,5
38973,4,9
38974,123,4
38975,36,16
38976,100,21
38977,100,21
38978,34,1
38979,78,19
38980,97,13
38981,6,2
38982,104,13
38983,92,18
38984,92,18
38985,92,18
38986,106,12
38987,92,18
38988,93,3
38989,15,12
38990,34,1
38991,3,19
38992,24,4
38993,124,5
38994,98,7
38995,24,4
38996,83,4
38997,91,16
38998,58,1
38999,96,20
39000,43,3
39001,24,4
39002,98,7
39003,97,13
39004,131,9
39005,131,9
39006,30,6
39007,70,11
39008,33,6
39009,106,12
39010,113,1
39011,30,6
39012,92,18
39013,106,12
39014,129,1
39015,61,19
39016,4,9
39017,25,11
39018,9,9
39019,69,15
39020,121,14
39021,131,9
39022,117,19
39023,107,19
39024,116,1
39025,22,11
39026,100,21
39027,67,20
39028,4,9
39029,94,7
39030,45,19
39031,127,11
39032,123,4
39033,9,9
39034,94,7
39035,92,18
39036,78,19
39037,123,4
39038,26,7
39039,134,5
39040,123,4
39041,78,19
39042,100,21
39043,99,15
39044,120,16
39045,22,11
39046,106,12
39047,100,21
39048,4,9
39049,106,12
39050,78,19
39051,116,1
39052,31,7
39053,120,16
39054,17,13
39055,67,20
39056,5,13
39057,26,7
39058,92,18
39059,63,9
39060,114,17
39061,128,3
39062,66,6
39063,58,1
39064,89,13
39065,112,3
39066,107,19
39067,100,21
39068,21,16
39069,3,19
39070,47,11
39071,6,2
39072,81,15
39073,130,14
39074,63,9
39075,114,17
39076,51,13
39077,43,3
39078,101,17
39079,26,7
39080,107,19
39081,38,1
39082,111,17
39083,97,13
39084,133,11
39085,96,20
39086,77,7
39087,126,11
39088,100,21
39089,121,14
39090,95,15
39091,45,19
39092,85,17
39093,45,19
39094,107,19
39095,114,17
39096,73,11
39097,112,3
39098,41,8
39099,38,1
39100,104,13
39101,26,7
39102,47,11
39103,3,19
39104,101,17
39105,87,17
39106,27,5
39107,93,3
39108,31,7
39109,12,9
39110,104,13
39111,114,17
39112,130,14
39113,123,4
39114,22,11
39115,115,7
39116,57,14
39117,74,17
39118,28,5
39119,45,19
39120,24,4
39121,38,1
39122,104,13
39123,5,13
39124,94,7
39125,90,7
39126,98,7
39127,79,1
39128,112,3
39129,105,13
39130,9,9
39131,25,11
39132,111,17
39133,108,16
39134,51,13
39135,28,5
39136,94,7
39137,33,6
39138,114,17
39139,45,19
39140,22,11
39141,112,3
39142,130,14
39143,77,7
39144,20,11
39145,50,19
39146,91,16
39147,123,4
39148,6,2
39149,94,7
39150,47,11
39151,87,17
39152,95,15
39153,94,7
